OTU	KO	Reac	Prod	stoichReac	stoichProd	normalized_copy_number	LB	UB	Reversible	KEGGReac	KEGGProd
Sutterella_parvirubra_YIT_11816	METabc	met_L[e]	met_L[c]	1	1	0.5	0	1000	0	C00073	C00073
Sutterella_parvirubra_YIT_11816	METt2r	met_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00073	C00282
Sutterella_parvirubra_YIT_11816	METt2r	met_L[e]	met_L[c]	1	1	0.5	-1000	1000	1	C00073	C00073
Sutterella_parvirubra_YIT_11816	NACt2r	h[c]	nac[e]	1	1	0.5	-1000	1000	1	C00282	C00253
Sutterella_parvirubra_YIT_11816	NACt2r	nac[c]	nac[e]	1	1	0.5	-1000	1000	1	C00253	C00253
Sutterella_parvirubra_YIT_11816	PNTOt4	pnto_R[e]	na1[c]	1	1	0.5	0	1000	0	C00864	C01330
Sutterella_parvirubra_YIT_11816	PNTOt4	pnto_R[e]	pnto_R[c]	1	1	0.5	0	1000	0	C00864	C00864
Sutterella_parvirubra_YIT_11816	PROt4r	pro_L[e]	pro_L[c]	1	1	0.5	-1000	1000	1	C00148	C00148
Sutterella_parvirubra_YIT_11816	PROt4r	pro_L[e]	na1[c]	1	1	0.5	-1000	1000	1	C00148	C01330
Sutterella_parvirubra_YIT_11816	PTRCORNt7	ptrc[e]	orn[e]	1	1	0.5	-1000	1000	1	C00134	C00077
Sutterella_parvirubra_YIT_11816	PTRCORNt7	orn[c]	orn[e]	1	1	0.5	-1000	1000	1	C00077	C00077
Sutterella_parvirubra_YIT_11816	PTRCORNt7	ptrc[e]	ptrc[c]	1	1	0.5	-1000	1000	1	C00134	C00134
Sutterella_parvirubra_YIT_11816	PTRCt2	ptrc[e]	h[c]	1	1	0.5	0	1000	0	C00134	C00282
Sutterella_parvirubra_YIT_11816	PTRCt2	ptrc[e]	ptrc[c]	1	1	0.5	0	1000	0	C00134	C00134
Sutterella_parvirubra_YIT_11816	SBTpts	sbt_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00794	C00022
Sutterella_parvirubra_YIT_11816	SBTpts	sbt_D[e]	sbt6p[c]	1	1	0.5	0	1000	0	C00794	NA
Sutterella_parvirubra_YIT_11816	SPMDabc	spmd[e]	h[c]	1	1	0.5	0	1000	0	C00315	C00282
Sutterella_parvirubra_YIT_11816	SPMDabc	spmd[e]	adp[c]	1	1	0.5	0	1000	0	C00315	C00008
Sutterella_parvirubra_YIT_11816	SPMDabc	spmd[e]	pi[c]	1	1	0.5	0	1000	0	C00315	C00009
Sutterella_parvirubra_YIT_11816	SPMDabc	spmd[e]	spmd[c]	1	1	0.5	0	1000	0	C00315	C00315
Sutterella_parvirubra_YIT_11816	SUCCt2_3	succ[e]	h[c]	1	3	0.5	0	1000	0	C00042	C00282
Sutterella_parvirubra_YIT_11816	SUCCt2_3	succ[e]	succ[c]	1	1	0.5	0	1000	0	C00042	C00042
Sutterella_parvirubra_YIT_11816	SUCCt2r	succ[e]	h[c]	1	1	0.5	-1000	1000	1	C00042	C00282
Sutterella_parvirubra_YIT_11816	SUCCt2r	succ[e]	succ[c]	1	1	0.5	-1000	1000	1	C00042	C00042
Sutterella_parvirubra_YIT_11816	TAURabc	taur[e]	h[c]	1	1	0.5	0	1000	0	C00245	C00282
Sutterella_parvirubra_YIT_11816	TAURabc	taur[e]	adp[c]	1	1	0.5	0	1000	0	C00245	C00008
Sutterella_parvirubra_YIT_11816	TAURabc	taur[e]	pi[c]	1	1	0.5	0	1000	0	C00245	C00009
Sutterella_parvirubra_YIT_11816	TAURabc	taur[e]	taur[c]	1	1	0.5	0	1000	0	C00245	C00245
Sutterella_parvirubra_YIT_11816	URAt2	ura[e]	h[c]	1	1	0.5	0	1000	0	C00106	C00282
Sutterella_parvirubra_YIT_11816	URAt2	ura[e]	ura[c]	1	1	0.5	0	1000	0	C00106	C00106
Sutterella_parvirubra_YIT_11816	URIt2r	uri[e]	h[c]	1	1	0.5	-1000	1000	1	C00299	C00282
Sutterella_parvirubra_YIT_11816	URIt2r	uri[e]	uri[c]	1	1	0.5	-1000	1000	1	C00299	C00299
Sutterella_parvirubra_YIT_11816	VALt2r	val_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00183	C00282
Sutterella_parvirubra_YIT_11816	VALt2r	val_L[e]	val_L[c]	1	1	0.5	-1000	1000	1	C00183	C00183
Sutterella_parvirubra_YIT_11816	r1144	glu_L[e]	glu_L[c]	1	1	0.5	0	1000	0	C00025	C00025
Sutterella_parvirubra_YIT_11816	r1144	glu_L[e]	na1[c]	1	1	0.5	0	1000	0	C00025	C01330
Sutterella_parvirubra_YIT_11816	r1667	arg_L[e]	arg_L[c]	1	1	0.5	-1000	1000	1	C00062	C00062
Sutterella_parvirubra_YIT_11816	r1667	arg_L[e]	orn[e]	1	1	0.5	-1000	1000	1	C00062	C00077
Sutterella_parvirubra_YIT_11816	r1667	orn[c]	orn[e]	1	1	0.5	-1000	1000	1	C00077	C00077
Ureaplasma_parvum_serovar_1_str_ATCC_27813	ARGt2	arg_L[e]	h[c]	1	1	0.5	0	1000	0	C00062	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	ARGt2	arg_L[e]	arg_L[c]	1	1	0.5	0	1000	0	C00062	C00062
Ureaplasma_parvum_serovar_1_str_ATCC_27813	ASPt2r	asp_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00049	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	ASPt2r	asp_L[e]	asp_L[c]	1	1	0.5	-1000	1000	1	C00049	C00049
Ureaplasma_parvum_serovar_1_str_ATCC_27813	CSNt6	csn[e]	h[c]	1	1	0.5	-1000	1000	1	C00380	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	CSNt6	csn[e]	csn[c]	1	1	0.5	-1000	1000	1	C00380	C00380
Ureaplasma_parvum_serovar_1_str_ATCC_27813	FUMt2r	fum[e]	h[c]	1	1	0.5	-1000	1000	1	C00122	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	FUMt2r	fum[e]	fum[c]	1	1	0.5	-1000	1000	1	C00122	C00122
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLCpts	glc_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00031	C00022
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLCpts	glc_D[e]	g6p[c]	1	1	0.5	0	1000	0	C00031	C00092
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLNt2r	gln_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00064	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLNt2r	gln_L[e]	gln_L[c]	1	1	0.5	-1000	1000	1	C00064	C00064
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLUt2r	glu_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00025	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLUt2r	glu_L[e]	glu_L[c]	1	1	0.5	-1000	1000	1	C00025	C00025
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLYt2r	gly[e]	h[c]	1	1	0.5	-1000	1000	1	C00037	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GLYt2r	gly[e]	gly[c]	1	1	0.5	-1000	1000	1	C00037	C00037
Ureaplasma_parvum_serovar_1_str_ATCC_27813	GTHOXti3	gthox[e]	gthox[c]	1	1	0.5	0	1000	0	C00127	C00127
Ureaplasma_parvum_serovar_1_str_ATCC_27813	HISt2r	his_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00135	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	HISt2r	his_L[e]	his_L[c]	1	1	0.5	-1000	1000	1	C00135	C00135
Ureaplasma_parvum_serovar_1_str_ATCC_27813	ILEt2r	ile_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00407	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	ILEt2r	ile_L[e]	ile_L[c]	1	1	0.5	-1000	1000	1	C00407	C00407
Ureaplasma_parvum_serovar_1_str_ATCC_27813	LEUt2r	leu_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00123	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	LEUt2r	leu_L[e]	leu_L[c]	1	1	0.5	-1000	1000	1	C00123	C00123
Ureaplasma_parvum_serovar_1_str_ATCC_27813	LYSt2r	lys_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00047	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	LYSt2r	lys_L[e]	lys_L[c]	1	1	0.5	-1000	1000	1	C00047	C00047
Ureaplasma_parvum_serovar_1_str_ATCC_27813	METt2r	met_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00073	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	METt2r	met_L[e]	met_L[c]	1	1	0.5	-1000	1000	1	C00073	C00073
Ureaplasma_parvum_serovar_1_str_ATCC_27813	NACUP	nac[e]	nac[c]	1	1	0.5	0	1000	0	C00253	C00253
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PNTOabc	pnto_R[e]	h[c]	1	1	0.5	0	1000	0	C00864	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PNTOabc	pnto_R[e]	adp[c]	1	1	0.5	0	1000	0	C00864	C00008
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PNTOabc	pnto_R[e]	pi[c]	1	1	0.5	0	1000	0	C00864	C00009
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PNTOabc	pnto_R[e]	pnto_R[c]	1	1	0.5	0	1000	0	C00864	C00864
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PROt2r	pro_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00148	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PROt2r	pro_L[e]	pro_L[c]	1	1	0.5	-1000	1000	1	C00148	C00148
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PTRCabc	ptrc[e]	h[c]	1	1	0.5	0	1000	0	C00134	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PTRCabc	ptrc[e]	adp[c]	1	1	0.5	0	1000	0	C00134	C00008
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PTRCabc	ptrc[e]	pi[c]	1	1	0.5	0	1000	0	C00134	C00009
Ureaplasma_parvum_serovar_1_str_ATCC_27813	PTRCabc	ptrc[e]	ptrc[c]	1	1	0.5	0	1000	0	C00134	C00134
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SBTpts	sbt_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00794	C00022
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SBTpts	sbt_D[e]	sbt6p[c]	1	1	0.5	0	1000	0	C00794	NA
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SPMDabc	spmd[e]	h[c]	1	1	0.5	0	1000	0	C00315	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SPMDabc	spmd[e]	adp[c]	1	1	0.5	0	1000	0	C00315	C00008
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SPMDabc	spmd[e]	pi[c]	1	1	0.5	0	1000	0	C00315	C00009
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SPMDabc	spmd[e]	spmd[c]	1	1	0.5	0	1000	0	C00315	C00315
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SUCCt2r	succ[e]	h[c]	1	1	0.5	-1000	1000	1	C00042	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	SUCCt2r	succ[e]	succ[c]	1	1	0.5	-1000	1000	1	C00042	C00042
Ureaplasma_parvum_serovar_1_str_ATCC_27813	URAt2r	ura[e]	h[c]	1	1	0.5	-1000	1000	1	C00106	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	URAt2r	ura[e]	ura[c]	1	1	0.5	-1000	1000	1	C00106	C00106
Ureaplasma_parvum_serovar_1_str_ATCC_27813	VALt2r	val_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00183	C00282
Ureaplasma_parvum_serovar_1_str_ATCC_27813	VALt2r	val_L[e]	val_L[c]	1	1	0.5	-1000	1000	1	C00183	C00183
Veillonella_atypica_ACS_049_V_Sch6	ASPt2r	asp_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00049	C00282
Veillonella_atypica_ACS_049_V_Sch6	ASPt2r	asp_L[e]	asp_L[c]	1	1	0.5	-1000	1000	1	C00049	C00049
Veillonella_atypica_ACS_049_V_Sch6	BTNabc	btn[e]	h[c]	1	1	0.5	0	1000	0	C00120	C00282
Veillonella_atypica_ACS_049_V_Sch6	BTNabc	btn[e]	pi[c]	1	1	0.5	0	1000	0	C00120	C00009
Veillonella_atypica_ACS_049_V_Sch6	BTNabc	btn[e]	adp[c]	1	1	0.5	0	1000	0	C00120	C00008
Veillonella_atypica_ACS_049_V_Sch6	BTNabc	btn[e]	btn[c]	1	1	0.5	0	1000	0	C00120	C00120
Veillonella_atypica_ACS_049_V_Sch6	FUMt2r	fum[e]	h[c]	1	1	0.5	-1000	1000	1	C00122	C00282
Veillonella_atypica_ACS_049_V_Sch6	FUMt2r	fum[e]	fum[c]	1	1	0.5	-1000	1000	1	C00122	C00122
Veillonella_atypica_ACS_049_V_Sch6	GLCpts	glc_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00031	C00022
Veillonella_atypica_ACS_049_V_Sch6	GLCpts	glc_D[e]	g6p[c]	1	1	0.5	0	1000	0	C00031	C00092
Veillonella_atypica_ACS_049_V_Sch6	GLNabc	gln_L[e]	h[c]	1	1	0.5	0	1000	0	C00064	C00282
Veillonella_atypica_ACS_049_V_Sch6	GLNabc	gln_L[e]	pi[c]	1	1	0.5	0	1000	0	C00064	C00009
Veillonella_atypica_ACS_049_V_Sch6	GLNabc	gln_L[e]	adp[c]	1	1	0.5	0	1000	0	C00064	C00008
Veillonella_atypica_ACS_049_V_Sch6	GLNabc	gln_L[e]	gln_L[c]	1	1	0.5	0	1000	0	C00064	C00064
Veillonella_atypica_ACS_049_V_Sch6	GLNt2r	gln_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00064	C00282
Veillonella_atypica_ACS_049_V_Sch6	GLNt2r	gln_L[e]	gln_L[c]	1	1	0.5	-1000	1000	1	C00064	C00064
Veillonella_atypica_ACS_049_V_Sch6	GLUt2r	glu_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00025	C00282
Veillonella_atypica_ACS_049_V_Sch6	GLUt2r	glu_L[e]	glu_L[c]	1	1	0.5	-1000	1000	1	C00025	C00025
Veillonella_atypica_ACS_049_V_Sch6	GLYt2r	gly[e]	h[c]	1	1	0.5	-1000	1000	1	C00037	C00282
Veillonella_atypica_ACS_049_V_Sch6	GLYt2r	gly[e]	gly[c]	1	1	0.5	-1000	1000	1	C00037	C00037
Veillonella_atypica_ACS_049_V_Sch6	HISt2r	his_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00135	C00282
Veillonella_atypica_ACS_049_V_Sch6	HISt2r	his_L[e]	his_L[c]	1	1	0.5	-1000	1000	1	C00135	C00135
Veillonella_atypica_ACS_049_V_Sch6	HYXNt	hxan[e]	hxan[c]	1	1	0.5	-1000	1000	1	C00262	C00262
Veillonella_atypica_ACS_049_V_Sch6	ILEabc	ile_L[e]	h[c]	1	1	0.5	0	1000	0	C00407	C00282
Veillonella_atypica_ACS_049_V_Sch6	ILEabc	ile_L[e]	pi[c]	1	1	0.5	0	1000	0	C00407	C00009
Veillonella_atypica_ACS_049_V_Sch6	ILEabc	ile_L[e]	adp[c]	1	1	0.5	0	1000	0	C00407	C00008
Veillonella_atypica_ACS_049_V_Sch6	ILEabc	ile_L[e]	ile_L[c]	1	1	0.5	0	1000	0	C00407	C00407
Veillonella_atypica_ACS_049_V_Sch6	ILEt2r	ile_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00407	C00282
Veillonella_atypica_ACS_049_V_Sch6	ILEt2r	ile_L[e]	ile_L[c]	1	1	0.5	-1000	1000	1	C00407	C00407
Veillonella_atypica_ACS_049_V_Sch6	LEUabc	leu_L[e]	h[c]	1	1	0.5	0	1000	0	C00123	C00282
Veillonella_atypica_ACS_049_V_Sch6	LEUabc	leu_L[e]	pi[c]	1	1	0.5	0	1000	0	C00123	C00009
Veillonella_atypica_ACS_049_V_Sch6	LEUabc	leu_L[e]	adp[c]	1	1	0.5	0	1000	0	C00123	C00008
Veillonella_atypica_ACS_049_V_Sch6	LEUabc	leu_L[e]	leu_L[c]	1	1	0.5	0	1000	0	C00123	C00123
Veillonella_atypica_ACS_049_V_Sch6	LEUt2r	leu_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00123	C00282
Veillonella_atypica_ACS_049_V_Sch6	LEUt2r	leu_L[e]	leu_L[c]	1	1	0.5	-1000	1000	1	C00123	C00123
Veillonella_atypica_ACS_049_V_Sch6	LYSt2r	lys_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00047	C00282
Veillonella_atypica_ACS_049_V_Sch6	LYSt2r	lys_L[e]	lys_L[c]	1	1	0.5	-1000	1000	1	C00047	C00047
Veillonella_atypica_ACS_049_V_Sch6	METabc	met_L[e]	h[c]	1	1	0.5	0	1000	0	C00073	C00282
Veillonella_atypica_ACS_049_V_Sch6	METabc	met_L[e]	pi[c]	1	1	0.5	0	1000	0	C00073	C00009
Veillonella_atypica_ACS_049_V_Sch6	METabc	met_L[e]	adp[c]	1	1	0.5	0	1000	0	C00073	C00008
Veillonella_atypica_ACS_049_V_Sch6	METabc	met_L[e]	met_L[c]	1	1	0.5	0	1000	0	C00073	C00073
Veillonella_atypica_ACS_049_V_Sch6	NACt2r	h[c]	nac[e]	1	1	0.5	-1000	1000	1	C00282	C00253
Veillonella_atypica_ACS_049_V_Sch6	NACt2r	nac[c]	nac[e]	1	1	0.5	-1000	1000	1	C00253	C00253
Veillonella_atypica_ACS_049_V_Sch6	PPAt2r	h[c]	ppa[e]	1	1	0.5	-1000	1000	1	C00282	C00163
Veillonella_atypica_ACS_049_V_Sch6	PPAt2r	ppa[c]	ppa[e]	1	1	0.5	-1000	1000	1	C00163	C00163
Veillonella_atypica_ACS_049_V_Sch6	PROt4r	pro_L[e]	pro_L[c]	1	1	0.5	-1000	1000	1	C00148	C00148
Veillonella_atypica_ACS_049_V_Sch6	PROt4r	pro_L[e]	na1[c]	1	1	0.5	-1000	1000	1	C00148	C01330
Veillonella_atypica_ACS_049_V_Sch6	PTRCORNt7	ptrc[e]	orn[e]	1	1	0.5	-1000	1000	1	C00134	C00077
Veillonella_atypica_ACS_049_V_Sch6	PTRCORNt7	orn[c]	orn[e]	1	1	0.5	-1000	1000	1	C00077	C00077
Veillonella_atypica_ACS_049_V_Sch6	PTRCORNt7	ptrc[e]	ptrc[c]	1	1	0.5	-1000	1000	1	C00134	C00134
Veillonella_atypica_ACS_049_V_Sch6	PTRCt2	ptrc[e]	h[c]	1	1	0.5	0	1000	0	C00134	C00282
Veillonella_atypica_ACS_049_V_Sch6	PTRCt2	ptrc[e]	ptrc[c]	1	1	0.5	0	1000	0	C00134	C00134
Veillonella_atypica_ACS_049_V_Sch6	SBTpts	sbt_D[e]	pyr[c]	1	1	0.5	0	1000	0	C00794	C00022
Veillonella_atypica_ACS_049_V_Sch6	SBTpts	sbt_D[e]	sbt6p[c]	1	1	0.5	0	1000	0	C00794	NA
Veillonella_atypica_ACS_049_V_Sch6	SPMDabc	spmd[e]	h[c]	1	1	0.5	0	1000	0	C00315	C00282
Veillonella_atypica_ACS_049_V_Sch6	SPMDabc	spmd[e]	pi[c]	1	1	0.5	0	1000	0	C00315	C00009
Veillonella_atypica_ACS_049_V_Sch6	SPMDabc	spmd[e]	adp[c]	1	1	0.5	0	1000	0	C00315	C00008
Veillonella_atypica_ACS_049_V_Sch6	SPMDabc	spmd[e]	spmd[c]	1	1	0.5	0	1000	0	C00315	C00315
Veillonella_atypica_ACS_049_V_Sch6	SUCCt2r	succ[e]	h[c]	1	1	0.5	-1000	1000	1	C00042	C00282
Veillonella_atypica_ACS_049_V_Sch6	SUCCt2r	succ[e]	succ[c]	1	1	0.5	-1000	1000	1	C00042	C00042
Veillonella_atypica_ACS_049_V_Sch6	TAURabc	taur[e]	h[c]	1	1	0.5	0	1000	0	C00245	C00282
Veillonella_atypica_ACS_049_V_Sch6	TAURabc	taur[e]	pi[c]	1	1	0.5	0	1000	0	C00245	C00009
Veillonella_atypica_ACS_049_V_Sch6	TAURabc	taur[e]	adp[c]	1	1	0.5	0	1000	0	C00245	C00008
Veillonella_atypica_ACS_049_V_Sch6	TAURabc	taur[e]	taur[c]	1	1	0.5	0	1000	0	C00245	C00245
Veillonella_atypica_ACS_049_V_Sch6	URAt2r	ura[e]	h[c]	1	1	0.5	-1000	1000	1	C00106	C00282
Veillonella_atypica_ACS_049_V_Sch6	URAt2r	ura[e]	ura[c]	1	1	0.5	-1000	1000	1	C00106	C00106
Veillonella_atypica_ACS_049_V_Sch6	VALabc	val_L[e]	h[c]	1	1	0.5	0	1000	0	C00183	C00282
Veillonella_atypica_ACS_049_V_Sch6	VALabc	val_L[e]	pi[c]	1	1	0.5	0	1000	0	C00183	C00009
Veillonella_atypica_ACS_049_V_Sch6	VALabc	val_L[e]	adp[c]	1	1	0.5	0	1000	0	C00183	C00008
Veillonella_atypica_ACS_049_V_Sch6	VALabc	val_L[e]	val_L[c]	1	1	0.5	0	1000	0	C00183	C00183
Veillonella_atypica_ACS_049_V_Sch6	VALt2r	val_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00183	C00282
Veillonella_atypica_ACS_049_V_Sch6	VALt2r	val_L[e]	val_L[c]	1	1	0.5	-1000	1000	1	C00183	C00183
Veillonella_atypica_ACS_049_V_Sch6	r1144	glu_L[e]	glu_L[c]	1	1	0.5	0	1000	0	C00025	C00025
Veillonella_atypica_ACS_049_V_Sch6	r1144	glu_L[e]	na1[c]	1	1	0.5	0	1000	0	C00025	C01330
Veillonella_ratti_ACS_216_V_Col6b	ARGt2r	arg_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00062	C00282
Veillonella_ratti_ACS_216_V_Col6b	ARGt2r	arg_L[e]	arg_L[c]	1	1	0.333333333333333	-1000	1000	1	C00062	C00062
Veillonella_ratti_ACS_216_V_Col6b	ASPt2r	asp_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00049	C00282
Veillonella_ratti_ACS_216_V_Col6b	ASPt2r	asp_L[e]	asp_L[c]	1	1	0.333333333333333	-1000	1000	1	C00049	C00049
Veillonella_ratti_ACS_216_V_Col6b	BTNabc	btn[e]	h[c]	1	1	0.333333333333333	0	1000	0	C00120	C00282
Veillonella_ratti_ACS_216_V_Col6b	BTNabc	btn[e]	pi[c]	1	1	0.333333333333333	0	1000	0	C00120	C00009
Veillonella_ratti_ACS_216_V_Col6b	BTNabc	btn[e]	adp[c]	1	1	0.333333333333333	0	1000	0	C00120	C00008
Veillonella_ratti_ACS_216_V_Col6b	BTNabc	btn[e]	btn[c]	1	1	0.333333333333333	0	1000	0	C00120	C00120
Veillonella_ratti_ACS_216_V_Col6b	FUMt2r	fum[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00122	C00282
Veillonella_ratti_ACS_216_V_Col6b	FUMt2r	fum[e]	fum[c]	1	1	0.333333333333333	-1000	1000	1	C00122	C00122
Veillonella_ratti_ACS_216_V_Col6b	GLCpts	glc_D[e]	pyr[c]	1	1	0.333333333333333	0	1000	0	C00031	C00022
Veillonella_ratti_ACS_216_V_Col6b	GLCpts	glc_D[e]	g6p[c]	1	1	0.333333333333333	0	1000	0	C00031	C00092
Veillonella_ratti_ACS_216_V_Col6b	GLCt2	glc_D[e]	h[c]	1	1	0.333333333333333	0	1000	0	C00031	C00282
Veillonella_ratti_ACS_216_V_Col6b	GLCt2	glc_D[e]	glc_D[c]	1	1	0.333333333333333	0	1000	0	C00031	C00031
Veillonella_ratti_ACS_216_V_Col6b	GLNabc	gln_L[e]	h[c]	1	1	0.333333333333333	0	1000	0	C00064	C00282
Veillonella_ratti_ACS_216_V_Col6b	GLNabc	gln_L[e]	pi[c]	1	1	0.333333333333333	0	1000	0	C00064	C00009
Veillonella_ratti_ACS_216_V_Col6b	GLNabc	gln_L[e]	adp[c]	1	1	0.333333333333333	0	1000	0	C00064	C00008
Veillonella_ratti_ACS_216_V_Col6b	GLNabc	gln_L[e]	gln_L[c]	1	1	0.333333333333333	0	1000	0	C00064	C00064
Veillonella_ratti_ACS_216_V_Col6b	GLNt2r	gln_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00064	C00282
Veillonella_ratti_ACS_216_V_Col6b	GLNt2r	gln_L[e]	gln_L[c]	1	1	0.333333333333333	-1000	1000	1	C00064	C00064
Veillonella_ratti_ACS_216_V_Col6b	GLUt2r	glu_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00025	C00282
Veillonella_ratti_ACS_216_V_Col6b	GLUt2r	glu_L[e]	glu_L[c]	1	1	0.333333333333333	-1000	1000	1	C00025	C00025
Veillonella_ratti_ACS_216_V_Col6b	GLYt2r	gly[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00037	C00282
Veillonella_ratti_ACS_216_V_Col6b	GLYt2r	gly[e]	gly[c]	1	1	0.333333333333333	-1000	1000	1	C00037	C00037
Veillonella_ratti_ACS_216_V_Col6b	GTHRDt2	gthrd[e]	gthrd[c]	1	1	0.333333333333333	0	1000	0	C00051	C00051
Veillonella_ratti_ACS_216_V_Col6b	HISt2r	his_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00135	C00282
Veillonella_ratti_ACS_216_V_Col6b	HISt2r	his_L[e]	his_L[c]	1	1	0.333333333333333	-1000	1000	1	C00135	C00135
Veillonella_ratti_ACS_216_V_Col6b	HYXNt	hxan[e]	hxan[c]	1	1	0.333333333333333	-1000	1000	1	C00262	C00262
Veillonella_ratti_ACS_216_V_Col6b	ILEt2r	ile_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00407	C00282
Veillonella_ratti_ACS_216_V_Col6b	ILEt2r	ile_L[e]	ile_L[c]	1	1	0.333333333333333	-1000	1000	1	C00407	C00407
Veillonella_ratti_ACS_216_V_Col6b	LEUt2r	leu_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00123	C00282
Veillonella_ratti_ACS_216_V_Col6b	LEUt2r	leu_L[e]	leu_L[c]	1	1	0.333333333333333	-1000	1000	1	C00123	C00123
Veillonella_ratti_ACS_216_V_Col6b	LYSt2r	lys_L[e]	h[c]	1	1	0.333333333333333	-1000	1000	1	C00047	C00282
Veillonella_ratti_ACS_216_V_Col6b	LYSt2r	lys_L[e]	lys_L[c]	1	1	0.333333333333333	-1000	1000	1	C00047	C00047
Veillonella_ratti_ACS_216_V_Col6b	METabc	met_L[e]	h[c]	1	1	0.333333333333333	0	1000	0	C00073	C00282
Veillonella_ratti_ACS_216_V_Col6b	METabc	met_L[e]	pi[c]	1	1	0.333333333333333	0	1000	0	C00073	C00009
Veillonella_ratti_ACS_216_V_Col6b	METabc	met_L[e]	adp[c]	1	1	0.333333333333333	0	1000	0	C00073	C00008
Veillonella_ratti_ACS_216_V_Col6b	METabc	met_L[e]	met_L[c]	1	1	0.333333333333333	0	1000	0	C00073	C00073
Veillonella_ratti_ACS_216_V_Col6b	NACt2r	h[c]	nac[e]	1	1	0.333333333333333	-1000	1000	1	C00282	C00253
Veillonella_ratti_ACS_216_V_Col6b	NACt2r	nac[c]	nac[e]	1	1	0.333333333333333	-1000	1000	1	C00253	C00253
Veillonella_ratti_ACS_216_V_Col6b	PPAt2r	h[c]	ppa[e]	1	1	0.333333333333333	-1000	1000	1	C00282	C00163
