databaseID	Organism	AGORA_ID
GCF_000185605.1_ASM18560v1	Bacteroides eggerthii 1_2_48FAA	Bacteroides_eggerthii_1_2_48FAA
GCF_000273465.1_PB_Bact_egge_1_2_48FAA_V1	Bacteroides eggerthii 1_2_48FAA	Bacteroides_eggerthii_1_2_48FAA
GCF_000273465.1_PB_Bact_egge_1_2_48FAA_V1	Bacteroides eggerthii 1_2_48FAA	Bacteroides_eggerthii_1_2_48FAA
GCF_000176375.1_ASM17637v1	Vibrio mimicus MB-451	Vibrio_mimicus_MB_451
GCF_000176515.1_ASM17651v1	Grimontia hollisae CIP 101886	Grimontia_hollisae_CIP_101886
GCF_000177055.1_ASM17705v1	Prevotella timonensis CRIS 5C-B1	Prevotella_timonensis_CRIS_5C_B1
GCF_000177375.1_ASM17737v1	Bulleidia extructa W1219	Bulleidia_extructa_W1219
GCF_000265365.1_ASM26536v1	Alistipes finegoldii DSM 17242	Alistipes_finegoldii_DSM_17242
GCF_000011025.1_ASM1102v1	Rothia mucilaginosa DY-18	Rothia_mucilaginosa_DY_18
GCF_000182855.2_ASM18285v1	Lactobacillus amylovorus GRL 1112	Lactobacillus_amylovorus_GRL_1112
GCF_000179635.2_ASM17963v2	Ruminococcus albus 7 = DSM 20455	Ruminococcus_albus_7
GCF_000621285.1_ASM62128v1	Ruminococcus albus 7 = DSM 20455	Ruminococcus_albus_7
GCF_000025085.1_ASM2508v1	Staphylococcus lugdunensis HKU09-01	Staphylococcus_lugdunensis_HKU09_01
GCF_000178275.1_ASM17827v1	Bacteroides ovatus SD CMC 3f	Bacteroides_ovatus_SD_CMC_3f
GCF_000577955.1_SD_CC_2a	Bacteroides ovatus SD CC 2a	Bacteroides_ovatus_SD_CC_2a
GCF_000178295.1_ASM17829v1	Bacteroides ovatus SD CC 2a	Bacteroides_ovatus_SD_CC_2a
GCF_000577295.1_SD_CC_1b	Bacteroides xylanisolvens SD CC 1b	Bacteroides_xylanisolvens_SD_CC_1b
GCF_000178215.1_ASM17821v1	Bacteroides xylanisolvens SD CC 1b	Bacteroides_xylanisolvens_SD_CC_1b
GCF_000165905.1_ASM16590v1	Bifidobacterium bifidum PRL2010	Bifidobacterium_bifidum_PRL2010
GCF_000186945.2_ASM18694v2	Solobacterium moorei F0204	Solobacterium_moorei_F0204
GCF_000210575.1_ASM21057v1	Alistipes shahii WAL 8301	Alistipes_shahii_WAL_8301
GCF_000210615.1_ASM21061v1	Eubacterium cylindroides T2-87	Eubacterium_cylindroides_T2_87
GCF_000146305.1_ASM14630v1	Edwardsiella tarda FL6-60	Edwardsiella_tarda_FL6_60
GCF_000237085.1_ASM23708v1	Clostridium clariflavum DSM 19732	Clostridium_clariflavum_DSM_19732
GCF_000231275.1_Alis_indi_YIT_V1	Alistipes indistinctus YIT 12060	Alistipes_indistinctus_YIT_12060
GCF_000296465.1_Barn_inte_YIT_11860_V1	Barnesiella intestinihominis YIT 11860	Barnesiella_intestinihominis_YIT_11860
GCF_000315485.1_Bact_olei_YIT_12058_V1	Bacteroides oleiciplenus YIT 12058	Bacteroides_oleiciplenus_YIT_12058
GCF_000277345.1_ASM27734v1	Bifidobacterium animalis lactis Bi-07	Bifidobacterium_animalis_lactis_Bi_07
GCF_000233455.1_Clos_citr_WAL_17108_V1	Clostridium citroniae WAL-17108	Clostridium_citroniae_WAL_17108
GCF_000189595.1_Clos_symb_WAL_14163_V1	Clostridium symbiosum WAL-14163	Clostridium_symbiosum_WAL_14163
GCF_000189615.1_Clos_symb_WAL_14673_V2	Clostridium symbiosum WAL-14673	Clostridium_symbiosum_WAL_14673
GCF_000225705.1_Coll_tana_YIT_12063_V1	Collinsella tanakaei YIT 12063	Collinsella_tanakaei_YIT_12063
GCF_000242435.1_Dial_succ_YIT_11850_V1	Dialister succinatiphilus YIT 11850	Dialister_succinatiphilus_YIT_11850
GCF_000213555.1_Dysg_gade_ATCC_V1	Dysgonomonas gadei ATCC BAA-286	Dysgonomonas_gadei_ATCC_BAA_286
GCF_000245775.1_Mega_funi_YIT_11815_V1	Megamonas funiformis YIT 11815	Megamonas_funiformis_YIT_11815
GCF_000243215.1_Odor_lane_YIT_12061_V1	Odoribacter laneus YIT 12061	Odoribacter_laneus_YIT_12061
GCF_000296445.1_Slac_piri_YIT_12062_V1	Slackia piriformis YIT 12062	Slackia_piriformis_YIT_12062
GCF_000186545.1_Strep_angi_1_2_62CV_V1	Streptococcus anginosus 1_2_62CV	Streptococcus_anginosus_1_2_62CV
GCF_000186505.1_Sutt_wads_3_1_45B_V1	Sutterella wadsworthensis 3_1_45B	Sutterella_wadsworthensis_3_1_45B
GCF_000204845.1_ASM20484v2	Bacillus atrophaeus ATCC 49822-1	Bacillus_atrophaeus_ATCC_49822_1
GCF_000230915.1_ASM23091v1	Paenibacillus lactis 154	Paenibacillus_lactis_154
GCF_000166035.1_ASM16603v1	Faecalibacterium cf. prausnitzii KLE1255	Faecalibacterium_cf_prausnitzii_KLE1255
GCF_000302495.1_RH4.0	Moraxella catarrhalis RH4	Moraxella_catarrhalis_RH4
GCF_000148065.1_ASM14806v1	Enterococcus faecalis TX2134	Enterococcus_faecalis_TX2134
GCF_000179055.1_ASM17905v1	Prevotella bryantii  C21a	Prevotella_bryantii_C21a
GCF_900110745.1_IMG-taxon_2693429877_annotated_assembly	Prevotella bryantii  C21a	Prevotella_bryantii_C21a
GCF_000091725.1_ASM9172v1	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1
GCF_000092345.1_ASM9234v1	Clostridium botulinum F str. 230613	Clostridium_botulinum_F_str_230613
GCF_000092325.1_ASM9232v1	Bifidobacterium longum longum JDM301	Bifidobacterium_longum_longum_JDM301
GCF_000164695.2_ASM16469v2	Rothia dentocariosa ATCC 17931	Rothia_dentocariosa_ATCC_17931
GCF_000205025.1_ASM20502v1	Parasutterella excrementihominis YIT 11859	Parasutterella_excrementihominis_YIT_11859
GCF_000250875.1_ASM25087v1	Sutterella parvirubra YIT 11816	Sutterella_parvirubra_YIT_11816
GCF_000233955.1_ASM23395v1	Paraprevotella clara YIT 11840	Paraprevotella_clara_YIT_11840
GCF_000205165.1_ASM20516v1	Paraprevotella xylaniphila YIT 11841	Paraprevotella_xylaniphila_YIT_11841
GCF_000188195.1_ASM18819v1	Succinatimonas hippei YIT 12066	Succinatimonas_hippei_YIT_12066
GCF_000195615.1_ASM19561v1	Bacteroides clarus YIT 12056	Bacteroides_clarus_YIT_12056
GCF_900129655.1_IMG-taxon_2695420967_annotated_assembly	Bacteroides clarus YIT 12056	Bacteroides_clarus_YIT_12056
GCF_000195635.1_ASM19563v1	Bacteroides fluxus YIT 12057	Bacteroides_fluxus_YIT_12057
GCF_000277715.1_ASM27771v1	Propionibacterium propionicum F0230a	Propionibacterium_propionicum_F0230a
GCF_000193395.1_ASM19339v1	Prevotella denticola F0289	Prevotella_denticola_F0289
GCF_000393835.1_Ente_hira_ATCC8043_V1	Enterococcus hirae ATCC 9790	Enterococcus_hirae_ATCC_9790
GCF_000407425.1_Ente_hira_ATCC8043_V2	Enterococcus hirae ATCC 9790	Enterococcus_hirae_ATCC_9790
GCF_000271405.2_ASM27140v2	Enterococcus hirae ATCC 9790	Enterococcus_hirae_ATCC_9790
GCF_000146325.1_ASM14632v1	Pediococcus acidilactici DSM 20284	Pediococcus_acidilactici_DSM_20284
GCF_000210835.1_ASM21083v1	Bacteroides fragilis 638R	Bacteroides_fragilis_638R
GCF_000210895.1_ASM21089v1	Haemophilus parainfluenzae T3T1	Haemophilus_parainfluenzae_T3T1
GCF_000210795.2_ASM21079v2	Listeria monocytogenes serotype 7 SLCC 2482	Listeria_monocytogenes_serotype_7_SLCC_2482
GCF_000146835.1_ASM14683v1	Campylobacter coli JV20	Campylobacter_coli_JV20
GCF_000585335.1_ASM58533v1	Cloacibacillus evryensis DSM 19522	Cloacibacillus_evryensis_DSM_19522
GCF_000179675.1_ASM17967v1	Prevotella disiens FB035-09AN	Prevotella_disiens_FB035_09AN
GCF_000179735.1_ASM17973v1	Veillonella atypica ACS-049-V-Sch6	Veillonella_atypica_ACS_049_V_Sch6
GCF_000262545.1_ASM26254v1	Prevotella bivia DSM 20514	Prevotella_bivia_DSM_20514
GCF_000180155.1_ASM18015v1	Actinomyces oris K20	Actinomyces_oris_K20
GCF_000191145.1_ASM19114v1	Acinetobacter calcoaceticus PHEA-2	Acinetobacter_calcoaceticus_PHEA_2
GCF_000184945.1_ASM18494v1	Prevotella buccae ATCC 33574	Prevotella_buccae_ATCC_33574
GCF_000185145.2_ASM18514v2	Prevotella oralis ATCC 33269	Prevotella_oralis_ATCC_33269
GCF_000208825.1_ASM20882v1	Aeromonas caviae Ae398	Aeromonas_caviae_Ae398
GCF_000307615.1_ASM30761v1	Listeria monocytogenes SLCC 2378	Listeria_monocytogenes_SLCC_2378
GCF_000306905.1_ASM30690v1	Listeria monocytogenes SLCC 2540	Listeria_monocytogenes_SLCC_2540
GCF_000306985.1_ASM30698v1	Listeria monocytogenes SLCC 7179	Listeria_monocytogenes_SLCC_7179
GCF_000212375.1_ASM21237v1	Porphyromonas asaccharolytica DSM 20707	Porphyromonas_asaccharolytica_DSM_20707
GCF_000164965.1_ASM16496v1	Bifidobacterium bifidum S17	Bifidobacterium_bifidum_S17
GCF_000296505.1_Acti_turi_ACS-279-V-COL4_V1	Actinomyces turicensis ACS-279-V-Col4	Actinomyces_turicensis_ACS_279_V_Col4
GCF_000315505.1_Veil_ratt_ACS-216-V-COL6B_V1	Veillonella ratti ACS-216-V-Col6b	Veillonella_ratti_ACS_216_V_Col6b
GCF_000314755.2_Stap_simu_ACS-120-V-SCH1_V1	Staphylococcus simulans ACS-120-V-Sch1	Staphylococcus_simulans_ACS_120_V_Sch1
GCF_000179875.1_ASM17987v1	Leuconostoc argentinum KCTC 3773	Leuconostoc_argentinum_KCTC_3773
GCF_000186425.1_ASM18642v1	Lautropia mirabilis ATCC 51599	Lautropia_mirabilis_ATCC_51599
GCF_000185505.1_ASM18550v1	Pseudoramibacter alactolyticus ATCC 23263	Pseudoramibacter_alactolyticus_ATCC_23263
GCF_000187505.1_ASM18750v1	Streptococcus parasanguinis ATCC 903	Streptococcus_parasanguinis_ATCC_903
GCF_000364865.1_ASM36486v1	Actinomyces cardiffensis F0333	Actinomyces_cardiffensis_F0333
GCF_000191365.1_ASM19136v1	Enterococcus casseliflavus ATCC 12755	Enterococcus_casseliflavus_ATCC_12755
GCF_000526055.1_EsuATCC35585v1.0	Eubacterium sulci ATCC 35585	Eubacterium_sulci_ATCC_35585
GCF_001189495.1_ASM118949v1	Eubacterium sulci ATCC 35585	Eubacterium_sulci_ATCC_35585
GCF_000187585.1_ASM18758v1	Streptococcus peroris ATCC 700780	Streptococcus_peroris_ATCC_700780
GCF_000185345.1_ASM18534v1	Campylobacter upsaliensis JV21	Campylobacter_upsaliensis_JV21
GCF_000185845.1_ASM18584v1	Prevotella salivae DSM 15606	Prevotella_salivae_DSM_15606
GCF_000186465.1_ASM18646v1	Streptococcus australis ATCC 700641	Streptococcus_australis_ATCC_700641
GCF_000222745.1_ASM22274v2	Streptococcus australis ATCC 700641	Streptococcus_australis_ATCC_700641
GCF_000187855.1_ASM18785v1	Streptococcus cristatus ATCC 51100	Streptococcus_cristatus_ATCC_51100
GCF_000222765.1_ASM22276v2	Streptococcus cristatus ATCC 51100	Streptococcus_cristatus_ATCC_51100
GCF_000187465.1_ASM18746v1	Streptococcus infantis ATCC 700779	Streptococcus_infantis_ATCC_700779
GCF_000260755.1_SinfantisSK959v1.0	Streptococcus infantis ATCC 700779	Streptococcus_infantis_ATCC_700779
GCF_000166315.1_ASM16631v1	Bifidobacterium longum longum BBMN68	Bifidobacterium_longum_longum_BBMN68
GCF_000184325.1_ASM18432v1	Vibrio furnissii NCTC 11218	Vibrio_furnissii_NCTC_11218
GCF_000152245.2_ASM15224v2	Eubacterium limosum KIST612	Eubacterium_limosum_KIST612
GCF_000260275.1_ASM26027v1	Staphylococcus pettenkoferi VCU012	Staphylococcus_pettenkoferi_VCU012
GCF_000364445.1_ASM36444v1	Methylobacterium mesophilicum SR1.6/6	Methylobacterium_mesophilicum_SR1_6_6
GCF_000183565.1_ASM18356v1	Peptoniphilus harei ACS-146-V-Sch2b	Peptoniphilus_harei_ACS_146_V_Sch2b
GCF_000204985.1_ASM20498v1	Lactobacillus johnsonii DPC 6026	Lactobacillus_johnsonii_DPC_6026
GCF_000186325.1_ASM18632v1	Dietzia cinnamea P4	Dietzia_cinnamea_P4
GCF_000193635.1_ASM19363v1	Weissella cibaria KACC 11862	Weissella_cibaria_KACC_11862
GCF_000253155.1_ASM25315v1	Streptococcus oralis Uo5	Streptococcus_oralis_Uo5
GCF_001434535.1_ASM143453v1	Lactobacillus animalis KCTC 3501	Lactobacillus_animalis_KCTC_3501
GCF_000183825.1_ASM18382v1	Lactobacillus animalis KCTC 3501	Lactobacillus_animalis_KCTC_3501
GCF_000334435.1_CloSac1.0	Clostridium saccharoperbutylacetonicum N1-4(HMT)	Clostridium_saccharoperbutylacetonicum_N1_4_HMT
GCF_000340885.1_ASM34088v1	Clostridium saccharoperbutylacetonicum N1-4(HMT)	Clostridium_saccharoperbutylacetonicum_N1_4_HMT
GCF_000336695.1_ASM33669v1	Halococcus morrhuae DSM1307	Halococcus_morrhuae_DSM1307
GCF_000526595.1_ASM52659v1	Cellulosimicrobium cellulans J36	Cellulosimicrobium_cellulans_J36
GCF_000213825.1_ASM21382v1	Streptococcus parauberis KCTC 11537	Streptococcus_parauberis_KCTC_11537
GCF_000221505.1_ASM22150v2	Lactobacillus oris F0423	Lactobacillus_oris_F0423
GCF_000215645.1_ASM21564v1	Corynebacterium ulcerans 809	Corynebacterium_ulcerans_809
GCF_000270145.1_ASM27014v1	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143
GCF_000478565.1_ASM47856v1	Methyloversatilis universalis Fam50001	Methyloversatilis_universalis_Fam50001
GCF_000220865.1_ASM22086v1	Neisseria macacae ATCC 33926	Neisseria_macacae_ATCC_33926
GCF_000227315.1_ASM22731v1	Peptoniphilus indolicus ATCC 29427	Peptoniphilus_indolicus_ATCC_29427
GCF_000220235.1_ASM22023v1	Prevotella nigrescens ATCC 33563	Prevotella_nigrescens_ATCC_33563
GCF_000220255.1_ASM22025v1	Prevotella pallens ATCC 700821	Prevotella_pallens_ATCC_700821
GCF_000364325.1_Atop_minu_V1	Atopobium minutum 10063974	Atopobium_minutum_10063974
GCF_000273175.1_Bact_nord_CL02T12C05_V1	Bacteroides nordii CL02T12C05	Bacteroides_nordii_CL02T12C05
GCF_000204115.1_ASM20411v1	Aeromonas veronii B565	Aeromonas_veronii_B565
GCF_000371405.1_Clos_clos_CM201_V1	Clostridium clostridioforme CM201	Clostridium_clostridioforme_CM201
GCF_000371445.1_Clos_hath_12489931_V1	Clostridium hathewayi 12489931	Clostridium_hathewayi_12489931
GCF_000371425.1_Clos_inno_2959_V1	Clostridium innocuum 2959	Clostridium_innocuum_2959
GCF_000422605.1_ASM42260v1	Eggerthia catenaformis OT 569 = DSM 20559	Eggerthia_catenaformis_OT_569
GCF_000340375.1_Lact_cate_OT_569_V1	Eggerthia catenaformis OT 569 = DSM 20559	Eggerthia_catenaformis_OT_569
GCF_000214035.1_ASM21403v1	Methyloversatilis universalis FAM5	Methyloversatilis_universalis_FAM5
GCF_000239255.1_ASM23925v1	Hafnia alvei ATCC 51873	Hafnia_alvei_ATCC_51873
GCF_000235885.1_ASM23588v1	Prevotella stercorea DSM 18206	Prevotella_stercorea_DSM_18206
GCF_000239335.1_ASM23933v1	Yokenella regensburgei ATCC 43003	Yokenella_regensburgei_ATCC_43003
GCF_000734965.1_ASM73496v1	Trabulsiella guamensis ATCC 49490	Trabulsiella_guamensis_ATCC_49490
GCF_000439895.1_atcc_33301_v1	Tatumella ptyseos ATCC 33301	Tatumella_ptyseos_ATCC_33301
GCF_000735525.1_GTPT_DRAFTv1	Tatumella ptyseos ATCC 33301	Tatumella_ptyseos_ATCC_33301
GCF_000735435.1_GRPL_DRAFTv1	Raoultella planticola ATCC 33531	Raoultella_planticola_ATCC_33531
GCF_000439085.1_ASM43908v1	Leminorella grimontii ATCC 33999 = DSM 5078	Leminorella_grimontii_ATCC_33999
GCF_000735425.1_GLGR_DRAFTv1	Leminorella grimontii ATCC 33999 = DSM 5078	Leminorella_grimontii_ATCC_33999
GCF_000735365.1_GKAS_DRAFTv1	Kluyvera ascorbata  ATCC 33433	Kluyvera_ascorbata_ATCC_33433
GCF_000312465.1_ASM31246v1	Citrobacter freundii ATCC 8090 = MTCC 1658	Citrobacter_freundii_ATCC_8090
GCF_000734905.1_ASM73490v1	Citrobacter freundii ATCC 8090 = MTCC 1658	Citrobacter_freundii_ATCC_8090
GCF_000292915.1_ASM29291v1	Burkholderia cepacia GG4	Burkholderia_cepacia_GG4
GCF_000215745.1_ASM21574v1	Enterobacter aerogenes KCTC 2190	Enterobacter_aerogenes_KCTC_2190
GCF_000222025.1_ASM22202v2	Haemophilus haemolyticus M19501	Haemophilus_haemolyticus_M19501
GCF_001643955.1_ASM164395v1	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260	Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260
GCF_000285555.1_ASM28555v1	Kurthia massiliensis  JC30	Kurthia_massiliensis_JC30
GCF_000510765.1_ASM51076v1	Pseudomonas oleovorans MOIL14HWK12	Pseudomonas_oleovorans_MOIL14HWK12
GCF_000474135.1_ASM47413v1	Streptococcus constellatus subsp. pharyngis SK1060	Streptococcus_constellatus_subsp_pharyngis_SK1060
GCF_000318405.1_ASM31840v1	Brevundimonas diminuta 470-4	Brevundimonas_diminuta_470_4
GCF_000318135.1_ASM31813v1	Corynebacterium durum F0235	Corynebacterium_durum_F0235
GCF_000318115.1_ASM31811v1	Peptostreptococcus anaerobius DSM 2949	Peptostreptococcus_anaerobius_DSM_2949
GCF_000381525.1_ASM38152v1	Peptostreptococcus anaerobius DSM 2949	Peptostreptococcus_anaerobius_DSM_2949
GCF_000238795.1_ASM23879v2	Haemophilus sputorum CCUG 13788	Haemophilus_sputorum_CCUG_13788
GCF_000270305.1_ASM27030v1	Clostridium sp. SY8519	Clostridium_sp_SY8519
GCF_000220885.1_ASM22088v1	Bifidobacterium animalis lactis CNCM I-2494	Bifidobacterium_animalis_lactis_CNCM_I_2494
GCF_000239975.1_ASM23997v1	Enterobacter cloacae EcWSU1	Enterobacter_cloacae_EcWSU1
GCF_000219275.1_ASM21927v1	Acinetobacter lwoffii WJ10621	Acinetobacter_lwoffii_WJ10621
GCF_000507105.1_KCTC_3706_01	Bacillus mojavensis RO-H-1 = KCTC3706	Bacillus_mojavensis_RO_H_1
GCF_000221985.1_ASM22198v1	Streptococcus pseudopneumoniae IS7493	Streptococcus_pseudopneumoniae_IS7493
GCF_000283495.2_ASM28349v2	Megasphaera elsdenii DSM 20460	Megasphaera_elsdenii_DSM_20460
GCF_003010495.1_ASM301049v1	Megasphaera elsdenii DSM 20460	Megasphaera_elsdenii_DSM_20460
GCF_000233655.1_LC44-4.0	Brachybacterium paraconglomeratum LC44	Brachybacterium_paraconglomeratum_LC44
GCF_000235705.1_ASM23570v1	Lactobacillus curvatus CRL 705	Lactobacillus_curvatus_CRL_705
GCF_000441535.1_ASM44153v1	Streptococcus lutetiensis 033	Streptococcus_lutetiensis_033
GCF_000226135.1_ASM22613v2	Bacteroides faecis MAJ27	Bacteroides_faecis_MAJ27
GCF_900106755.1_IMG-taxon_2693429916_annotated_assembly	Bacteroides faecis MAJ27	Bacteroides_faecis_MAJ27
GCF_000327325.1_ASM32732v1	Gordonia rubripertincta NBRC 101908	Gordonia_rubripertincta_NBRC_101908
GCF_000248035.1_ASM24803v2	Gordonia terrae NBRC 100016	Gordonia_terrae_NBRC_100016
GCF_000284555.1_ASM28455v1	Pseudomonas aeruginosa NCGM2.S1	Pseudomonas_aeruginosa_NCGM2_S1
GCF_000474075.1_ASM47407v1	Streptococcus constellatus subsp. constellatus SK53	Streptococcus_constellatus_subsp_constellatus_SK53
GCF_000257785.1_ASM25778v1	Streptococcus constellatus subsp. constellatus SK53	Streptococcus_constellatus_subsp_constellatus_SK53
GCF_000312025.1_ASM31202v1	Bacillus timonensis JC401	Peptoniphilus_timonensis_JC401
GCF_000312025.1_ASM31202v1	Peptoniphilus timonensis JC401	Peptoniphilus_timonensis_JC401
GCF_000283755.1_ASM28375v1	Mycoplasma pneumoniae 309	Mycoplasma_pneumoniae_309
GCF_000248015.1_ASM24801v2	Escherichia hermannii NBRC 105704	Escherichia_hermannii_NBRC_105704
GCF_000285995.1_AneasH279v1.0	Actinomyces naeslundii str. Howell 279	Actinomyces_naeslundii_str_Howell_279
GCF_000311985.1_ASM31198v1	Kallipyga massiliensis ph2	Kallipyga_massiliensis_ph2
GCF_000429245.1_ASM42924v1	Actinomyces georgiae  DSM 6843	Actinomyces_georgiae_DSM_6843
GCF_000482845.1_ASM48284v1	Anaerobiospirillum succiniciproducens DSM 640001	Anaerobiospirillum_succiniciproducens_DSM_640001
GCF_000430705.1_ASM43070v1	Arthrobacter castelli DSM 16402	Arthrobacter_castelli_DSM_16402
GCF_000374565.1_ASM37456v1	Bacillus fordii DSM 16014	Bacillus_fordii_DSM_16014
GCF_000613825.1_ASM61382v1	Bacteroides graminisolvens DSM 19988	Bacteroides_graminisolvens_DSM_19988
GCF_000428125.1_ASM42812v1	Bacteroides graminisolvens DSM 19988	Bacteroides_graminisolvens_DSM_19988
GCF_000511755.1_ASM51175v1	Bacteroides pyogenes DSM20611	Bacteroides_pyogenes_DSM20611
GCF_000428105.1_ASM42810v1	Bacteroides pyogenes DSM20611	Bacteroides_pyogenes_DSM20611
GCF_000613685.1_ASM61368v1	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	Bacteroides_salyersiae_WAL_10018
GCF_000381365.1_Bact_saly_DSM_18765_V1	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	Bacteroides_salyersiae_WAL_10018
GCF_000374605.1_ASM37460v1	Bacteroides ureolyticus DSM 20703	Bacteroides_ureolyticus_DSM_20703
GCF_000426425.1_ASM42642v1	Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837	Bifidobacterium_thermacidophilum_subsp_thermacidophilum_DSM_15837
GCF_000771005.1_DSM-15837	Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837	Bifidobacterium_thermacidophilum_subsp_thermacidophilum_DSM_15837
GCF_000439125.1_ASM43912v1	Blautia producta DSM 2950	Blautia_producta_DSM_2950
GCF_000373885.1_ASM37388v1	Blautia producta DSM 2950	Blautia_producta_DSM_2950
GCF_000484655.1_ASM48465v1	Blautia wexlerae DSM 19850	Blautia_wexlerae_DSM_19850
GCF_000701445.1_ASM70144v1	Brevundimonas bacteroides DSM 4726	Brevundimonas_bacteroides_DSM_4726
GCF_000620985.1_ASM62098v1	Brochothrix thermosphacta DSM 20171 = FSL F6-1036	Brochothrix_thermosphacta_DSM_20171
GCF_001715655.1_ASM171565v1	Brochothrix thermosphacta DSM 20171 = FSL F6-1036	Brochothrix_thermosphacta_DSM_20171
GCF_000379665.1_ASM37966v1	Butyricimonas synergistica DSM 23225	Butyricimonas_synergistica_DSM_23225
GCF_000519105.1_ASM51910v1	Butyricimonas virosa DSM 23226	Butyricimonas_virosa_DSM_23226
GCF_000621505.1_ASM62150v1	Clostridium cellobioparum DSM 1351 = ATCC 15832	Clostridium_cellobioparum_DSM_1351
GCF_000373865.1_ASM37386v1	Clostridium glycolicum ATCC 14880 = DSM 1288	Clostridium_glycolicum_ATCC_14880
GCF_000439105.1_ASM43910v1	Clostridium glycolicum ATCC 14880 = DSM 1288	Clostridium_glycolicum_ATCC_14880
GCF_000686665.1_ASM68666v1	Clostridium saccharogumia DSM 17460	Clostridium_saccharogumia_DSM_17460
GCF_000383295.1_ASM38329v1	Clostridium sporosphaeroides DSM 1294	Clostridium_sporosphaeroides_DSM_1294
GCF_000429805.1_ASM42980v1	Clostridium tyrobutyricum DSM 2637 = ATCC 25755 = JCM 11008	Clostridium_tyrobutyricum_DSM_2637
GCF_000359585.1_ATCC25755	Clostridium tyrobutyricum DSM 2637 = ATCC 25755 = JCM 11008	Clostridium_tyrobutyricum_DSM_2637
GCF_000392375.2_ASM39237v2	Clostridium tyrobutyricum DSM 2637 = ATCC 25755 = JCM 11008	Clostridium_tyrobutyricum_DSM_2637
GCF_000620945.1_ASM62094v1	Clostridium viride DSM 6836	Clostridium_viride_DSM_6836
GCF_000375525.1_ASM37552v1	Corynebacterium propinquum DSM 44285	Corynebacterium_propinquum_DSM_44285
GCF_000420465.1_ASM42046v1	Desulfovibrio desulfuricans subsp. desulfuricans DSM 642	Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642
GCF_000492155.1_Ente_ceco_ATCC43198_V2	Enterococcus cecorum DSM 20682 = ATCC 43198	Enterococcus_cecorum_DSM_20682
GCF_000379745.1_ASM37974v1	Enterococcus cecorum DSM 20682 = ATCC 43198	Enterococcus_cecorum_DSM_20682
GCF_000407565.1_Ente_ceco_ATCC43198_V1	Enterococcus cecorum DSM 20682 = ATCC 43198	Enterococcus_cecorum_DSM_20682
GCF_001885885.1_ASM188588v1	Enterococcus cecorum DSM 20682 = ATCC 43198	Enterococcus_cecorum_DSM_20682
GCF_000422745.1_ASM42274v1	Microbacterium gubbeenense  DSM 15944	Microbacterium_gubbeenense_DSM_15944
GCF_000420645.1_ASM42064v1	Nevskia ramosa DSM 11499	Nevskia_ramosa_DSM_11499
GCF_000378385.1_ASM37838v1	Paenibacillus daejeonensis DSM 15491	Paenibacillus_daejeonensis_DSM_15491
GCF_000428565.1_ASM42856v1	Parabacteroides gordonii DSM 23371	Parabacteroides_gordonii_DSM_23371
GCF_000378725.1_ASM37872v1	Peptoniphilus lacrimalis DSM 7455	Peptoniphilus_lacrimalis_DSM_7455
GCF_000372405.1_ASM37240v1	Porphyromonas somerae DSM 23386	Porphyromonas_somerae_DSM_23386
GCF_000613705.1_ASM61370v1	Porphyromonas uenonis DSM 23387	Porphyromonas_uenonis_DSM_23387
GCF_000482365.1_ASM48236v1	Porphyromonas uenonis DSM 23387	Porphyromonas_uenonis_DSM_23387
GCF_000613525.1_ASM61352v1	Prevotella albensis DSM 11370	Prevotella_albensis_DSM_11370
GCF_000426565.1_ASM42656v1	Prevotella albensis DSM 11370	Prevotella_albensis_DSM_11370
GCF_000613365.1_ASM61336v1	Prevotella corporis DSM 18810	Prevotella_corporis_DSM_18810
GCF_000430525.1_ASM43052v1	Prevotella corporis DSM 18810	Prevotella_corporis_DSM_18810
GCF_000613585.1_ASM61358v1	Prevotella denticola DSM20614	Prevotella_denticola_DSM20614
GCF_000421205.1_ASM42120v1	Prevotella denticola DSM20614	Prevotella_denticola_DSM20614
GCF_000439065.1_ASM43906v1	Prevotella intermedia ATCC 25611 = DSM 20706	Prevotella_intermedia_ATCC_25611
GCF_000519165.1_ASM51916v1	Prevotella intermedia ATCC 25611 = DSM 20706	Prevotella_intermedia_ATCC_25611
GCF_001953955.1_ASM195395v1	Prevotella intermedia ATCC 25611 = DSM 20706	Prevotella_intermedia_ATCC_25611
GCF_000613485.1_ASM61348v1	Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930	Prevotella_loescheii_DSM_19665
GCF_000378085.1_ASM37808v1	Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930	Prevotella_loescheii_DSM_19665
